estu_cod_reside_mcpio,year,punt_global,INSE,MPIO,DPTO,Indice_penetracion,Zona
5318,2019,262.23566,50.368778,GUARNE,ANTIOQUIA,13.04,Rural
5318,2019,257.5069,52.36628,GUARNE,ANTIOQUIA,13.04,Urbana
5318,2020,250.32433,49.97974,GUARNE,ANTIOQUIA,15.06,Rural
5318,2020,258.59445,53.180588,GUARNE,ANTIOQUIA,15.06,Urbana
5321,2018,245.49506,51.062687,GUATAPE,ANTIOQUIA,13.54,Urbana
5321,2019,187,38.825199,GUATAPE,ANTIOQUIA,15.22,Rural
5321,2019,242.41748,52.378185,GUATAPE,ANTIOQUIA,15.22,Urbana
5321,2020,261.5,43.152645,GUATAPE,ANTIOQUIA,14.43,Rural
5321,2020,260.19318,54.541519,GUATAPE,ANTIOQUIA,14.43,Urbana
5347,2018,232.61111,43.209949,HELICONIA,ANTIOQUIA,4.1999998,Rural
5347,2018,226.25,41.993073,HELICONIA,ANTIOQUIA,4.1999998,Urbana
5347,2019,199,39.264507,HELICONIA,ANTIOQUIA,4.2399998,Rural
5347,2019,221.44444,48.39053,HELICONIA,ANTIOQUIA,4.2399998,Urbana
5347,2020,215.1875,41.589958,HELICONIA,ANTIOQUIA,5.3200002,Rural
5347,2020,250.29411,48.274239,HELICONIA,ANTIOQUIA,5.3200002,Urbana
5353,2018,251.89655,50.129959,HISPANIA,ANTIOQUIA,9.1199999,Urbana
5353,2019,260.39999,49.830975,HISPANIA,ANTIOQUIA,9.8599997,Urbana
5353,2020,258.94736,51.371971,HISPANIA,ANTIOQUIA,11.39,Urbana
5360,2018,246.71559,49.618172,ITAGUI,ANTIOQUIA,23.790001,Rural
5360,2018,254.64639,53.709618,ITAGUI,ANTIOQUIA,23.790001,Urbana
5360,2019,246.44643,50.49754,ITAGUI,ANTIOQUIA,24.450001,Rural
5360,2019,253.91228,53.794312,ITAGUI,ANTIOQUIA,24.450001,Urbana
5360,2020,238.15819,49.400558,ITAGUI,ANTIOQUIA,25.91,Rural
5360,2020,258.26324,54.896099,ITAGUI,ANTIOQUIA,25.91,Urbana
5361,2018,205.80508,38.494488,ITUANGO,ANTIOQUIA,3.9100001,Rural
5361,2018,210.92453,42.779961,ITUANGO,ANTIOQUIA,3.9100001,Urbana
5361,2019,197.71654,37.521198,ITUANGO,ANTIOQUIA,3.8900001,Rural
5361,2019,204.1077,42.583843,ITUANGO,ANTIOQUIA,3.8900001,Urbana
5361,2020,202.71172,37.444077,ITUANGO,ANTIOQUIA,3.8900001,Rural
5361,2020,220.48,43.547634,ITUANGO,ANTIOQUIA,3.8900001,Urbana
5364,2018,232.01666,42.137608,JARDIN,ANTIOQUIA,8.8299999,Rural
5364,2018,273.67963,49.405773,JARDIN,ANTIOQUIA,8.8299999,Urbana
5364,2019,234.05769,43.297585,JARDIN,ANTIOQUIA,8.54,Rural
5364,2019,265.96512,49.831989,JARDIN,ANTIOQUIA,8.54,Urbana
5364,2020,236.2449,43.077778,JARDIN,ANTIOQUIA,8.3299999,Rural
5364,2020,264.80219,49.654682,JARDIN,ANTIOQUIA,8.3299999,Urbana
5368,2018,232.4762,38.703121,JERICO,ANTIOQUIA,8.2200003,Rural
5368,2018,257.5484,49.211582,JERICO,ANTIOQUIA,8.2200003,Urbana
5368,2019,235.43478,42.353897,JERICO,ANTIOQUIA,9.3900003,Rural
5368,2019,247.38461,47.960514,JERICO,ANTIOQUIA,9.3900003,Urbana
5368,2020,235.12,42.742073,JERICO,ANTIOQUIA,10.07,Rural
5368,2020,252.43518,49.889374,JERICO,ANTIOQUIA,10.07,Urbana
5376,2018,279.21738,56.381226,LA CEJA,ANTIOQUIA,18.85,Rural
5376,2018,256.16739,49.599213,LA CEJA,ANTIOQUIA,18.85,Urbana
5376,2019,286.7157,58.962769,LA CEJA,ANTIOQUIA,19.950001,Rural
5376,2019,257.80542,51.372383,LA CEJA,ANTIOQUIA,19.950001,Urbana
5376,2020,279.37167,56.572834,LA CEJA,ANTIOQUIA,22.389999,Rural
5376,2020,260.51227,52.276798,LA CEJA,ANTIOQUIA,22.389999,Urbana
5380,2018,300.58823,66.717903,LA ESTRELLA,ANTIOQUIA,22.9,Rural
5380,2018,260.41498,55.345707,LA ESTRELLA,ANTIOQUIA,22.9,Urbana
5380,2019,304.86554,67.156181,LA ESTRELLA,ANTIOQUIA,24.610001,Rural
5380,2019,261.94623,56.311543,LA ESTRELLA,ANTIOQUIA,24.610001,Urbana
5380,2020,302.73636,66.149467,LA ESTRELLA,ANTIOQUIA,26.75,Rural
5380,2020,258.64407,55.738773,LA ESTRELLA,ANTIOQUIA,26.75,Urbana
5390,2018,225.55421,46.238117,LA PINTADA,ANTIOQUIA,11.62,Urbana
5390,2019,217.39999,46.226513,LA PINTADA,ANTIOQUIA,11.88,Urbana
5390,2020,225.48685,47.323185,LA PINTADA,ANTIOQUIA,11.71,Urbana
5400,2018,224.33083,41.159599,LA UNION,ANTIOQUIA,9.8400002,Rural
5400,2018,259.17441,49.124245,LA UNION,ANTIOQUIA,9.8400002,Urbana
5400,2019,229.91667,41.689945,LA UNION,ANTIOQUIA,10.26,Rural
5400,2019,242.11842,48.205452,LA UNION,ANTIOQUIA,10.26,Urbana
5400,2020,239.16394,41.873661,LA UNION,ANTIOQUIA,9.8299999,Rural
5400,2020,252.60301,49.691063,LA UNION,ANTIOQUIA,9.8299999,Urbana
5411,2018,220.78889,42.532925,LIBORINA,ANTIOQUIA,4.1399999,Rural
5411,2018,215.04546,43.590332,LIBORINA,ANTIOQUIA,4.1399999,Urbana
5411,2019,208.30612,42.217091,LIBORINA,ANTIOQUIA,3.96,Rural
5411,2019,199.36111,45.29475,LIBORINA,ANTIOQUIA,3.96,Urbana
5411,2020,225.20422,43.772285,LIBORINA,ANTIOQUIA,4.1500001,Rural
5411,2020,242,52.689491,LIBORINA,ANTIOQUIA,4.1500001,Urbana
5425,2018,230.63637,47.071819,MACEO,ANTIOQUIA,6.5100002,Rural
5425,2018,242.05455,51.280403,MACEO,ANTIOQUIA,6.5100002,Urbana
5425,2019,225.11111,45.599518,MACEO,ANTIOQUIA,6.4899998,Rural
5425,2019,245.58064,51.202446,MACEO,ANTIOQUIA,6.4899998,Urbana
5425,2020,233.2,43.47102,MACEO,ANTIOQUIA,7.6700001,Rural
5425,2020,257.74509,52.225632,MACEO,ANTIOQUIA,7.6700001,Urbana
5440,2018,254.34814,46.867855,MARINILLA,ANTIOQUIA,11.73,Rural
5440,2018,258.31979,51.156647,MARINILLA,ANTIOQUIA,11.73,Urbana
5440,2019,242.55844,48.694473,MARINILLA,ANTIOQUIA,12.26,Rural
5440,2019,248.94992,52.045692,MARINILLA,ANTIOQUIA,12.26,Urbana
5440,2020,235.10948,46.548637,MARINILLA,ANTIOQUIA,11.62,Rural
5440,2020,253.05975,52.959339,MARINILLA,ANTIOQUIA,11.62,Urbana
5467,2018,211.95238,37.682533,MONTEBELLO,ANTIOQUIA,3.3099999,Rural
5467,2018,247.35822,45.701092,MONTEBELLO,ANTIOQUIA,3.3099999,Urbana
5467,2019,205.34375,40.215569,MONTEBELLO,ANTIOQUIA,4.1100001,Rural
5467,2019,231.8,44.489468,MONTEBELLO,ANTIOQUIA,4.1100001,Urbana
5467,2020,228.25,43.54612,MONTEBELLO,ANTIOQUIA,3.8199999,Rural
5467,2020,232.32076,43.59631,MONTEBELLO,ANTIOQUIA,3.8199999,Urbana
5475,2018,153,38.289623,MURINDO,ANTIOQUIA,1.91,Rural
5475,2018,219.18182,47.661129,MURINDO,ANTIOQUIA,1.91,Urbana
5475,2019,185,45.79718,MURINDO,ANTIOQUIA,2.4200001,Urbana
5475,2020,166,40.875713,MURINDO,ANTIOQUIA,1.6799999,Rural
5475,2020,200.71428,46.332447,MURINDO,ANTIOQUIA,1.6799999,Urbana
5480,2018,218.17461,43.406719,MUTATA,ANTIOQUIA,6.9000001,Rural
5480,2018,208.03847,43.256851,MUTATA,ANTIOQUIA,6.9000001,Urbana
5480,2019,210.94392,44.58057,MUTATA,ANTIOQUIA,7.4000001,Rural
5480,2019,211.08696,46.202286,MUTATA,ANTIOQUIA,7.4000001,Urbana
5480,2020,208.24211,44.635849,MUTATA,ANTIOQUIA,8.1400003,Rural
5480,2020,216.48718,47.707542,MUTATA,ANTIOQUIA,8.1400003,Urbana
5483,2018,218.85001,40.331543,NARIÑO,ANTIOQUIA,2.99,Rural
5483,2018,218.94203,42.991516,NARIÑO,ANTIOQUIA,2.99,Urbana
5483,2019,204.25455,39.057693,NARIÑO,ANTIOQUIA,3.5799999,Rural
5483,2019,218.86487,44.982044,NARIÑO,ANTIOQUIA,3.5799999,Urbana
5483,2020,197.82222,39.159203,NARIÑO,ANTIOQUIA,3.6199999,Rural
5483,2020,226.79033,46.961731,NARIÑO,ANTIOQUIA,3.6199999,Urbana
5490,2018,204.16499,41.213726,NECOCLI,ANTIOQUIA,3.4300001,Rural
5490,2018,227.75714,46.019917,NECOCLI,ANTIOQUIA,3.4300001,Urbana
5490,2019,195.20583,41.131466,NECOCLI,ANTIOQUIA,3.8299999,Rural
5490,2019,211.59534,47.479767,NECOCLI,ANTIOQUIA,3.8299999,Urbana
5490,2020,199.69324,42.288246,NECOCLI,ANTIOQUIA,4.5500002,Rural
5490,2020,219.25999,46.694229,NECOCLI,ANTIOQUIA,4.5500002,Urbana
5495,2018,209.81818,39.731754,NECHI,ANTIOQUIA,2.46,Rural
5495,2018,216.1125,43.667538,NECHI,ANTIOQUIA,2.46,Urbana
5495,2019,194.27869,43.031864,NECHI,ANTIOQUIA,2.73,Rural
5495,2019,204.10564,45.528038,NECHI,ANTIOQUIA,2.73,Urbana
5495,2020,195.61194,42.775681,NECHI,ANTIOQUIA,3.1500001,Rural
5495,2020,224.14607,44.571671,NECHI,ANTIOQUIA,3.1500001,Urbana
5501,2018,208.05556,42.078739,OLAYA,ANTIOQUIA,5.3099999,Rural
5501,2018,240.39999,44.589428,OLAYA,ANTIOQUIA,5.3099999,Urbana
5501,2019,226.08333,39.370693,OLAYA,ANTIOQUIA,5.6799998,Rural
5501,2019,232.41176,47.746349,OLAYA,ANTIOQUIA,5.6799998,Urbana
5501,2020,204.95,42.386066,OLAYA,ANTIOQUIA,6.9899998,Rural
5501,2020,213.5,42.598022,OLAYA,ANTIOQUIA,6.9899998,Urbana
5541,2018,220.96297,42.692738,PEÐOL,ANTIOQUIA,6.5999999,Rural
5541,2018,244.90909,50.067917,PEÐOL,ANTIOQUIA,6.5999999,Urbana
5541,2019,215.32098,43.483231,PEÐOL,ANTIOQUIA,7.9000001,Rural
5541,2019,253.94286,50.323086,PEÐOL,ANTIOQUIA,7.9000001,Urbana
5541,2020,217.75,43.281963,PEÐOL,ANTIOQUIA,20.49,Rural
5541,2020,251.03355,50.840351,PEÐOL,ANTIOQUIA,20.49,Urbana
5543,2018,236.07692,38.665871,PEQUE,ANTIOQUIA,2.8399999,Rural
5543,2018,212.98889,41.867653,PEQUE,ANTIOQUIA,2.8399999,Urbana
5543,2019,228.36842,40.788696,PEQUE,ANTIOQUIA,3.1300001,Rural
5543,2019,211.78824,41.516705,PEQUE,ANTIOQUIA,3.1300001,Urbana
5543,2020,237.7619,41.433411,PEQUE,ANTIOQUIA,3.6800001,Rural
5543,2020,226.64151,43.437401,PEQUE,ANTIOQUIA,3.6800001,Urbana
5576,2018,212.64285,39.310982,PUEBLORRICO,ANTIOQUIA,5.5100002,Rural
5576,2018,242.32857,45.459221,PUEBLORRICO,ANTIOQUIA,5.5100002,Urbana
5576,2019,183.5,39.233494,PUEBLORRICO,ANTIOQUIA,5.8299999,Rural
5576,2019,231.68628,45.289143,PUEBLORRICO,ANTIOQUIA,5.8299999,Urbana
5576,2020,210.92,38.283733,PUEBLORRICO,ANTIOQUIA,4.2199998,Rural
5576,2020,231.42308,44.932865,PUEBLORRICO,ANTIOQUIA,4.2199998,Urbana
5579,2018,201.39285,43.011154,PUERTO BERRIO,ANTIOQUIA,9.4799995,Rural
5579,2018,217.54735,48.201977,PUERTO BERRIO,ANTIOQUIA,9.4799995,Urbana
5579,2019,190.03703,41.962261,PUERTO BERRIO,ANTIOQUIA,8.9799995,Rural
5579,2019,216.01552,49.180237,PUERTO BERRIO,ANTIOQUIA,8.9799995,Urbana
5579,2020,200.75,43.354881,PUERTO BERRIO,ANTIOQUIA,15.22,Rural
5579,2020,219.51918,49.276974,PUERTO BERRIO,ANTIOQUIA,15.22,Urbana
5585,2018,214.20238,46.096428,PUERTO NARE,ANTIOQUIA,7.4699998,Rural
5585,2018,229.21153,46.241669,PUERTO NARE,ANTIOQUIA,7.4699998,Urbana
5585,2019,216.35385,47.029278,PUERTO NARE,ANTIOQUIA,7.9899998,Rural
5585,2019,238.41304,47.140747,PUERTO NARE,ANTIOQUIA,7.9899998,Urbana
5585,2020,225.91026,48.80088,PUERTO NARE,ANTIOQUIA,7.73,Rural
5585,2020,219.27942,47.640583,PUERTO NARE,ANTIOQUIA,7.73,Urbana
5591,2018,244.2625,46.617496,PUERTO TRIUNFO,ANTIOQUIA,9.8100004,Rural
5591,2018,245.48387,49.421093,PUERTO TRIUNFO,ANTIOQUIA,9.8100004,Urbana
5591,2019,245.4359,46.472557,PUERTO TRIUNFO,ANTIOQUIA,10.77,Rural
5591,2019,246.72,50.591946,PUERTO TRIUNFO,ANTIOQUIA,10.77,Urbana
5591,2020,246.26666,46.96452,PUERTO TRIUNFO,ANTIOQUIA,11.3,Rural
5591,2020,261.46155,46.651814,PUERTO TRIUNFO,ANTIOQUIA,11.3,Urbana
5604,2018,208.38383,46.925671,REMEDIOS,ANTIOQUIA,6.6599998,Rural
5604,2018,225.28648,45.74052,REMEDIOS,ANTIOQUIA,6.6599998,Urbana
5604,2019,198.57378,47.286331,REMEDIOS,ANTIOQUIA,6.27,Rural
5604,2019,211.29108,46.613422,REMEDIOS,ANTIOQUIA,6.27,Urbana
5604,2020,206.00934,47.071362,REMEDIOS,ANTIOQUIA,6.5700002,Rural
5604,2020,224.78325,48.318512,REMEDIOS,ANTIOQUIA,6.5700002,Urbana
5607,2018,245.82259,49.869862,RETIRO,ANTIOQUIA,22.58,Rural
5607,2018,247.39861,51.461868,RETIRO,ANTIOQUIA,22.58,Urbana
5607,2019,252.13414,52.58131,RETIRO,ANTIOQUIA,23.290001,Rural
5607,2019,251.02942,50.967644,RETIRO,ANTIOQUIA,23.290001,Urbana
5607,2020,255.90361,52.678486,RETIRO,ANTIOQUIA,25.9,Rural
5607,2020,250.91489,54.026325,RETIRO,ANTIOQUIA,25.9,Urbana
5615,2018,275.16745,54.31152,RIONEGRO,ANTIOQUIA,23.290001,Rural
5615,2018,258.79141,52.877869,RIONEGRO,ANTIOQUIA,23.290001,Urbana
5615,2019,268.31274,54.039417,RIONEGRO,ANTIOQUIA,23.969999,Rural
5615,2019,254.91774,53.377239,RIONEGRO,ANTIOQUIA,23.969999,Urbana
5615,2020,270.34851,54.759983,RIONEGRO,ANTIOQUIA,26.059999,Rural
5615,2020,257.12521,54.175491,RIONEGRO,ANTIOQUIA,26.059999,Urbana
5628,2018,240.15384,44.320534,SABANALARGA,ANTIOQUIA,3.5699999,Rural
5628,2018,257.8158,45.761677,SABANALARGA,ANTIOQUIA,3.5699999,Urbana
5628,2019,212.08333,40.55983,SABANALARGA,ANTIOQUIA,3.8699999,Rural
5628,2019,224.10001,42.116177,SABANALARGA,ANTIOQUIA,3.8699999,Urbana
5628,2020,212.2439,39.85062,SABANALARGA,ANTIOQUIA,4.6500001,Rural
5628,2020,229.22536,42.392242,SABANALARGA,ANTIOQUIA,4.6500001,Urbana
5631,2018,279.3985,58.150108,SABANETA,ANTIOQUIA,37.240002,Rural
5631,2018,274.20471,58.841011,SABANETA,ANTIOQUIA,37.240002,Urbana
5631,2019,284.94574,59.621727,SABANETA,ANTIOQUIA,39.549999,Rural
5631,2019,268.952,58.467789,SABANETA,ANTIOQUIA,39.549999,Urbana
5631,2020,287.26285,58.825245,SABANETA,ANTIOQUIA,41.880001,Rural
5631,2020,275.02191,58.592136,SABANETA,ANTIOQUIA,41.880001,Urbana
5642,2018,229.42857,39.418755,SALGAR,ANTIOQUIA,4.6300001,Rural
5642,2018,241.73611,46.352444,SALGAR,ANTIOQUIA,4.6300001,Urbana
5642,2019,201.79311,40.264252,SALGAR,ANTIOQUIA,4.9000001,Rural
5642,2019,235.95062,46.077415,SALGAR,ANTIOQUIA,4.9000001,Urbana
5642,2020,243.5,43.906673,SALGAR,ANTIOQUIA,4.6100001,Rural
5642,2020,236.40678,46.400455,SALGAR,ANTIOQUIA,4.6100001,Urbana
5647,2018,211.17143,43.709888,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5.4299998,Rural
5647,2018,217.45946,45.491299,SAN ANDRES DE CUERQUIA,ANTIOQUIA,5.4299998,Urbana
5647,2019,212.2,42.082348,SAN ANDRES DE CUERQUIA,ANTIOQUIA,6.23,Rural
5647,2019,233.77777,46.93116,SAN ANDRES DE CUERQUIA,ANTIOQUIA,6.23,Urbana
5647,2020,213.78432,41.695618,SAN ANDRES DE CUERQUIA,ANTIOQUIA,6.8499999,Rural
5647,2020,238.76923,49.293251,SAN ANDRES DE CUERQUIA,ANTIOQUIA,6.8499999,Urbana
5649,2018,229.58333,44.616714,SAN CARLOS,ANTIOQUIA,5.6100001,Rural
5649,2018,235.50757,45.250858,SAN CARLOS,ANTIOQUIA,5.6100001,Urbana
5649,2019,230.2027,43.464493,SAN CARLOS,ANTIOQUIA,8.6599998,Rural
5649,2019,227.06593,48.535812,SAN CARLOS,ANTIOQUIA,8.6599998,Urbana
5649,2020,223.78082,42.052414,SAN CARLOS,ANTIOQUIA,8.5,Rural
5649,2020,247.01282,48.630081,SAN CARLOS,ANTIOQUIA,8.5,Urbana
5652,2018,219,39.723572,SAN FRANCISCO,ANTIOQUIA,4.0700002,Rural
5652,2018,292.23529,46.139599,SAN FRANCISCO,ANTIOQUIA,4.0700002,Urbana
5652,2019,198.41176,38.495964,SAN FRANCISCO,ANTIOQUIA,4.2800002,Rural
5652,2019,272.29413,47.052425,SAN FRANCISCO,ANTIOQUIA,4.2800002,Urbana
5652,2020,201.10527,41.341797,SAN FRANCISCO,ANTIOQUIA,2.95,Rural
5652,2020,247.66667,45.620274,SAN FRANCISCO,ANTIOQUIA,2.95,Urbana
5656,2018,224.82278,42.455067,SAN JERONIMO,ANTIOQUIA,8.1599998,Rural
5656,2018,253.63492,47.707035,SAN JERONIMO,ANTIOQUIA,8.1599998,Urbana
5656,2019,207.2437,44.285194,SAN JERONIMO,ANTIOQUIA,8.5900002,Rural
5656,2019,242.47127,48.02705,SAN JERONIMO,ANTIOQUIA,8.5900002,Urbana
5656,2020,212.2027,45.987526,SAN JERONIMO,ANTIOQUIA,10.03,Rural
5656,2020,241,50.152607,SAN JERONIMO,ANTIOQUIA,10.03,Urbana
5658,2018,220.33333,46.3825,SAN JOSE DE LA MONTAÑA,ANTIOQUIA,9.9300003,Urbana
5658,2019,242,47.571587,SAN JOSE DE LA MONTAÑA,ANTIOQUIA,10.85,Rural
5658,2019,214.75,50.373203,SAN JOSE DE LA MONTAÑA,ANTIOQUIA,10.85,Urbana
5658,2020,237.41936,49.297218,SAN JOSE DE LA MONTAÑA,ANTIOQUIA,12.38,Urbana
5659,2018,210.63815,41.406445,SAN JUAN DE URABA,ANTIOQUIA,2.5799999,Rural
5659,2018,223.39583,44.695545,SAN JUAN DE URABA,ANTIOQUIA,2.5799999,Urbana
5659,2019,212.85606,41.943905,SAN JUAN DE URABA,ANTIOQUIA,2.7,Rural
5659,2019,218.76471,45.096016,SAN JUAN DE URABA,ANTIOQUIA,2.7,Urbana
5659,2020,206.8503,41.138634,SAN JUAN DE URABA,ANTIOQUIA,3.8800001,Rural
5659,2020,221.21649,46.488331,SAN JUAN DE URABA,ANTIOQUIA,3.8800001,Urbana
5660,2018,232.64102,42.335316,SAN LUIS,ANTIOQUIA,6.3400002,Rural
5660,2018,248.89682,45.732002,SAN LUIS,ANTIOQUIA,6.3400002,Urbana
5660,2019,239.90244,45.955727,SAN LUIS,ANTIOQUIA,7.5100002,Rural
5660,2019,238.229,48.051678,SAN LUIS,ANTIOQUIA,7.5100002,Urbana
5660,2020,218.05769,42.612339,SAN LUIS,ANTIOQUIA,8.4399996,Rural
5660,2020,238.76991,47.75526,SAN LUIS,ANTIOQUIA,8.4399996,Urbana
5664,2018,238.7766,44.298729,SAN PEDRO ,ANTIOQUIA,13.05,Rural
5664,2018,244.15894,48.021725,SAN PEDRO ,ANTIOQUIA,13.05,Urbana
5664,2019,235.87619,45.208046,SAN PEDRO ,ANTIOQUIA,16.58,Rural
5664,2019,242.1573,49.88451,SAN PEDRO ,ANTIOQUIA,16.58,Urbana
5664,2020,231.51724,45.599186,SAN PEDRO ,ANTIOQUIA,13.38,Rural
5664,2020,235.40794,50.05476,SAN PEDRO ,ANTIOQUIA,13.38,Urbana
5665,2018,208.74208,39.225956,SAN PEDRO DE URABA,ANTIOQUIA,3.6099999,Rural
5665,2018,237.09392,45.432178,SAN PEDRO DE URABA,ANTIOQUIA,3.6099999,Urbana
5665,2019,207.29224,39.729454,SAN PEDRO DE URABA,ANTIOQUIA,3.6300001,Rural
5665,2019,223.94897,46.110264,SAN PEDRO DE URABA,ANTIOQUIA,3.6300001,Urbana
5665,2020,205.2753,40.369915,SAN PEDRO DE URABA,ANTIOQUIA,9.6499996,Rural
5665,2020,229.65761,48.815071,SAN PEDRO DE URABA,ANTIOQUIA,9.6499996,Urbana
5667,2018,213.96227,40.557621,SAN RAFAEL,ANTIOQUIA,6.4000001,Rural
5667,2018,246.85217,46.20853,SAN RAFAEL,ANTIOQUIA,6.4000001,Urbana
5667,2019,216.88095,40.88752,SAN RAFAEL,ANTIOQUIA,7.3800001,Rural
5667,2019,238.61063,46.997105,SAN RAFAEL,ANTIOQUIA,7.3800001,Urbana
5667,2020,208.90323,40.425072,SAN RAFAEL,ANTIOQUIA,8.1800003,Rural
5667,2020,242.00641,47.691147,SAN RAFAEL,ANTIOQUIA,8.1800003,Urbana
5670,2018,213.70476,44.617416,SAN ROQUE,ANTIOQUIA,6.52,Rural
5670,2018,225.53165,46.046005,SAN ROQUE,ANTIOQUIA,6.52,Urbana
5670,2019,212.07059,45.373722,SAN ROQUE,ANTIOQUIA,6.6900001,Rural
5670,2019,225.12563,45.054157,SAN ROQUE,ANTIOQUIA,6.6900001,Urbana
5670,2020,231.42857,46.15237,SAN ROQUE,ANTIOQUIA,8.4300003,Rural
5670,2020,223.12163,45.701263,SAN ROQUE,ANTIOQUIA,8.4300003,Urbana
5674,2018,234.00926,41.321651,SAN VICENTE ,ANTIOQUIA,3.49,Rural
5674,2018,268.66666,47.440395,SAN VICENTE ,ANTIOQUIA,3.49,Urbana
5674,2019,225.61539,41.592197,SAN VICENTE ,ANTIOQUIA,3.6199999,Rural
5674,2019,250.27206,46.858791,SAN VICENTE ,ANTIOQUIA,3.6199999,Urbana
5674,2020,225.26262,43.028542,SAN VICENTE ,ANTIOQUIA,3.97,Rural
5674,2020,252.05673,47.828026,SAN VICENTE ,ANTIOQUIA,3.97,Urbana
5679,2018,234.87555,45.660793,SANTA BARBARA,ANTIOQUIA,7.4400001,Rural
5679,2018,238.86301,47.77647,SANTA BARBARA,ANTIOQUIA,7.4400001,Urbana
5679,2019,235.24529,45.61097,SANTA BARBARA,ANTIOQUIA,7.0300002,Rural
5679,2019,223.68965,46.926136,SANTA BARBARA,ANTIOQUIA,7.0300002,Urbana
5679,2020,230.04018,46.023746,SANTA BARBARA,ANTIOQUIA,7.6199999,Rural
5679,2020,232.1228,45.000664,SANTA BARBARA,ANTIOQUIA,7.6199999,Urbana
5686,2018,223.05882,42.647312,SANTA ROSA DE OSOS,ANTIOQUIA,10.85,Rural
5686,2018,253.1982,50.366711,SANTA ROSA DE OSOS,ANTIOQUIA,10.85,Urbana
5686,2019,217.3793,43.136253,SANTA ROSA DE OSOS,ANTIOQUIA,11.55,Rural
5686,2019,249.9077,51.75209,SANTA ROSA DE OSOS,ANTIOQUIA,11.55,Urbana
5686,2020,218.21568,44.47036,SANTA ROSA DE OSOS,ANTIOQUIA,11.41,Rural
5686,2020,258.47147,52.595001,SANTA ROSA DE OSOS,ANTIOQUIA,11.41,Urbana
5690,2018,235.82796,44.818569,SANTO DOMINGO,ANTIOQUIA,3.28,Rural
5690,2018,260.36841,46.971119,SANTO DOMINGO,ANTIOQUIA,3.28,Urbana
5690,2019,227.88733,45.540668,SANTO DOMINGO,ANTIOQUIA,3.4000001,Rural
5690,2019,232.15152,42.714531,SANTO DOMINGO,ANTIOQUIA,3.4000001,Urbana
5690,2020,220.95535,45.385273,SANTO DOMINGO,ANTIOQUIA,4.3000002,Rural
5690,2020,220.91837,43.848816,SANTO DOMINGO,ANTIOQUIA,4.3000002,Urbana
5697,2018,235.16949,42.743767,EL SANTUARIO,ANTIOQUIA,8.3500004,Rural
5697,2018,247.58484,49.796928,EL SANTUARIO,ANTIOQUIA,8.3500004,Urbana
5697,2019,224.38571,43.291275,EL SANTUARIO,ANTIOQUIA,7.3899999,Rural
5697,2019,241.44633,50.366802,EL SANTUARIO,ANTIOQUIA,7.3899999,Urbana
5697,2020,232.38298,47.51598,EL SANTUARIO,ANTIOQUIA,7.1500001,Rural
5697,2020,243.40706,50.386604,EL SANTUARIO,ANTIOQUIA,7.1500001,Urbana
5736,2018,231.5,49.953537,SEGOVIA,ANTIOQUIA,18.709999,Rural
5736,2018,211.46153,46.810936,SEGOVIA,ANTIOQUIA,18.709999,Urbana
5736,2019,188.58824,41.871037,SEGOVIA,ANTIOQUIA,16.540001,Rural
5736,2019,211.98831,47.944145,SEGOVIA,ANTIOQUIA,16.540001,Urbana
5736,2020,227.45454,48.586464,SEGOVIA,ANTIOQUIA,19.83,Rural
5736,2020,216.98296,48.930305,SEGOVIA,ANTIOQUIA,19.83,Urbana
5756,2018,229.80737,44.586746,SONSON,ANTIOQUIA,7.1700001,Rural
5756,2018,244.01021,48.183144,SONSON,ANTIOQUIA,7.1700001,Urbana
5756,2019,229.12935,45.490852,SONSON,ANTIOQUIA,8.3699999,Rural
5756,2019,246.22078,48.610546,SONSON,ANTIOQUIA,8.3699999,Urbana
5756,2020,230.25,46.286091,SONSON,ANTIOQUIA,12.1,Rural
5756,2020,235.07936,50.143059,SONSON,ANTIOQUIA,12.1,Urbana
5761,2018,219.13043,41.907059,SOPETRAN,ANTIOQUIA,8.1300001,Rural
5761,2018,232.89655,46.355976,SOPETRAN,ANTIOQUIA,8.1300001,Urbana
5761,2019,201.72501,43.152031,SOPETRAN,ANTIOQUIA,9.04,Rural
5761,2019,219.32666,47.002499,SOPETRAN,ANTIOQUIA,9.04,Urbana
5761,2020,212.10527,41.361401,SOPETRAN,ANTIOQUIA,9.9200001,Rural
5761,2020,220.45535,48.57761,SOPETRAN,ANTIOQUIA,9.9200001,Urbana
5789,2018,217.67741,43.532585,TAMESIS,ANTIOQUIA,7.0100002,Rural
5789,2018,228.57561,45.7855,TAMESIS,ANTIOQUIA,7.0100002,Urbana
5789,2019,215.35527,41.994652,TAMESIS,ANTIOQUIA,7.6599998,Rural
5789,2019,230.69591,46.096138,TAMESIS,ANTIOQUIA,7.6599998,Urbana
5789,2020,230.51785,45.295166,TAMESIS,ANTIOQUIA,8.7399998,Rural
5789,2020,235.48952,46.691422,TAMESIS,ANTIOQUIA,8.7399998,Urbana
5790,2018,203.18103,39.090187,TARAZA,ANTIOQUIA,4.6999998,Rural
5790,2018,219.75893,43.61393,TARAZA,ANTIOQUIA,4.6999998,Urbana
5790,2019,198.1017,40.757904,TARAZA,ANTIOQUIA,5.2399998,Rural
5790,2019,218.78992,43.206402,TARAZA,ANTIOQUIA,5.2399998,Urbana
